leaf_id,node_id,depth,x1_k,x1_d,x2_k,x2_d,x3_k,x3_d,y1_k,y1_d,y2_k,y2_d,y3_k,y3_d,w0,w1,w2,w3,w4
36843,73693,15,2,2,1,2,3,2,2,3,4,3,6,3,-392385389052445,-2336003809416795,-2127665791510648,4503599627370496,-2747771301092114
36844,73696,17,4,3,2,3,3,2,3,3,4,3,6,3,-583216990034823,-496048823844700,-1063348528320966,724974671778334,-4503599627370496
36845,73697,17,5,3,2,3,3,2,3,3,4,3,6,3,355935778754436,2532684730004956,2198303185309555,4503599627370496,-3871209950681467
36846,73701,19,8,4,3,3,6,3,3,3,4,3,6,3,1570905156830948,-3747082055929802,-2247643713689199,-4397958055059618,-4503599627370496
36847,73703,20,9,4,3,3,6,3,3,3,8,4,6,3,1624461484770745,-233444288107098,199057159355178,-575224752899897,-4503599627370496
36848,73705,21,9,4,6,4,6,3,3,3,9,4,6,3,2014067909850670,-97411505148097,-365711812265253,278064243952628,-4503599627370496
36849,73707,22,9,4,7,4,6,3,6,4,9,4,6,3,3892505962623346,-515233827427814,-1518231753525560,618395512927093,-4503599627370496
36850,73708,22,9,4,7,4,6,3,7,4,9,4,6,3,1975144762857025,228907068987874,-256806304815361,-1096213444514024,-2251799813685248
36851,73710,19,4,3,3,3,7,3,6,4,4,3,6,3,592386585135823,-286179231693293,-2400977100398050,1055822041776764,-4503599627370496
36852,73711,19,4,3,3,3,7,3,7,4,4,3,6,3,683467565103241,402547605741839,-931837942605437,-141713583727416,-2251799813685248
36853,73712,17,5,3,3,3,3,2,3,3,4,3,6,3,276796296287931,898575982377782,298817394030111,1125899906842624,-712389637881670
36854,73716,17,4,3,2,3,6,3,1,2,4,3,7,3,1397240239944391,-4503599627370496,2457441501222306,-868068061970426,-3225920292497560
36855,73718,18,4,3,3,3,6,3,2,3,4,3,7,3,1446324864745589,-4503599627370496,-2279494757459238,3560427595006358,-2289177640984848
36856,73720,19,8,4,3,3,6,3,3,3,4,3,7,3,213588131084958,-1125899906842624,-185227162096319,-943298822070392,-243914105496968
36857,73722,20,9,4,3,3,6,3,3,3,8,4,7,3,3836400765472532,-2238656954407130,1384540415084978,-1090770472826169,-4503599627370496
36858,73724,21,9,4,6,4,6,3,3,3,9,4,7,3,4503599627370496,-2761011785785560,937476937372557,-140600510425841,-1992032310432816
36859,73726,22,9,4,7,4,6,3,6,4,9,4,7,3,4503599627370496,-2311425766136554,-1132656763574520,1389078785488935,-1596230728110783
36860,73727,22,9,4,7,4,6,3,7,4,9,4,7,3,4503599627370496,-1131056081954810,701796375361562,-1043182712202915,30093784829511
36861,73729,17,4,3,1,2,7,3,2,3,4,3,7,3,659361979078975,-2774558815661266,-2553569184062088,4503599627370496,-1788284941535952
36862,73733,20,4,3,2,3,7,3,3,3,8,4,14,4,277180897963797,-3523138954219254,2798018901605,-228996631901251,-4503599627370496
36863,73736,22,8,4,2,3,7,3,6,4,9,4,14,4,-395466313691184,-2069745454875961,-1285570407974066,2251799813685248,-1537855765443738
36864,73738,23,8,4,4,4,7,3,7,4,9,4,14,4,720379148229435,-1891034134049392,-948244925267767,1112168681389619,-2251799813685248
36865,73740,24,8,4,5,4,14,4,7,4,9,4,14,4,4503599627370496,-3491505326495405,-663727664827190,111871493367371,-2832320356808629
36866,73742,25,8,4,5,4,15,4,7,4,18,5,14,4,2251799813685248,-1674811148179709,-751958017657698,78672786113254,-2004675737487118
36867,73743,25,8,4,5,4,15,4,7,4,19,5,14,4,4503599627370496,-3499764244907215,-2937384735632395,1610222555639645,-2832011956174507
36868,73744,21,9,4,2,3,7,3,3,3,9,4,14,4,631832140281473,-414828816894697,308610532730228,2251799813685248,-1913649355885694
36869,73746,20,4,3,2,3,7,3,3,3,8,4,15,4,746905009390126,-4503599627370496,2021587729359842,-1462071126812140,-791258808075003
36870,73747,20,4,3,2,3,7,3,3,3,9,4,15,4,3067616585018300,-4503599627370496,586855369973824,3245099912083029,2300998913743864
36871,73751,21,4,3,3,3,7,3,6,4,8,4,14,4,781251111434377,-2533414186420864,-2677847404912032,3360894551007201,-4503599627370496
36872,73755,24,8,4,6,4,14,4,7,4,8,4,14,4,1191945666084029,-1887738244946284,-43535086534988,-1007525269600790,-2251799813685248
36873,73756,24,8,4,6,4,15,4,7,4,8,4,14,4,4334637475002058,-1702419012564176,-2135743968252925,-458169410709701,-4503599627370496
36874,73758,24,8,4,7,4,14,4,7,4,8,4,14,4,1828488465135502,-1611593475943674,-704591504741705,-2251799813685248,-825622875010115
36875,73761,26,16,5,7,4,15,4,14,5,8,4,14,4,2394863115384056,-4036144516294339,-4411421263804942,-2982076241282037,-4503599627370496
36876,73763,27,17,5,7,4,15,4,14,5,16,5,14,4,3324357558131984,-721441662452251,-2440989680947902,147383826760436,-4503599627370496
36877,73764,27,17,5,7,4,15,4,14,5,17,5,14,4,4503599627370496,-924680340808287,-3051619156935102,-43568908609089,-3826586867095534
36878,73765,25,8,4,7,4,15,4,15,5,8,4,14,4,4503599627370496,572220211155636,-1573442156907142,-1493396776630525,-3177564906706596
36879,73767,23,9,4,6,4,7,3,7,4,8,4,14,4,2350966507657221,-402355183637539,820398310807956,1749889929210676,-4503599627370496
36880,73769,24,9,4,7,4,14,4,7,4,8,4,14,4,4503599627370496,-87116298805327,-107445165992514,-371268474650234,-1564008528214322
36881,73770,24,9,4,7,4,15,4,7,4,8,4,14,4,1,0,0,0,0
36882,73773,22,8,4,3,3,7,3,6,4,8,4,15,4,-3015228609177,-4503599627370496,-1407277164030525,1707495472373942,423401093291341
36883,73775,23,8,4,6,4,7,3,7,4,8,4,15,4,4503599627370496,-3041417640229863,-13879113379952,84007004213545,-1002655978079799
36884,73777,24,8,4,7,4,14,4,7,4,8,4,15,4,4503599627370496,-3037436006997523,673586442869209,-3644475335298554,2692186506558490
36885,73780,26,16,5,7,4,15,4,7,4,16,5,15,4,4503599627370496,-1354777754531802,165743064907346,-826574535411637,831820174192796
36886,73782,27,17,5,7,4,15,4,14,5,16,5,15,4,4503599627370496,-1697318229459498,-1404054184702895,856802749167693,-2267491931455052
36887,73783,27,17,5,7,4,15,4,15,5,16,5,15,4,1,0,0,0,0
36888,73786,27,16,5,7,4,15,4,14,5,17,5,15,4,2804313576903015,-4503599627370496,-4004665702757737,-165259609022346,-1593021597199707
36889,73788,28,17,5,7,4,15,4,14,5,17,5,30,5,4503599627370496,-1350726293160321,-1278462952239525,1259937780717601,-704736633787660
36890,73789,28,17,5,7,4,15,4,14,5,17,5,31,5,4503599627370496,-2353061629091490,389049175674824,1555506941501819,2959540341954068
36891,73791,27,16,5,7,4,15,4,15,5,17,5,15,4,4503599627370496,-628726388180265,51702571805403,-643876684465328,1546173598995296
36892,73792,27,17,5,7,4,15,4,15,5,17,5,15,4,1,0,0,0,0
36893,73794,22,9,4,6,4,7,3,3,3,8,4,15,4,1736333662225674,-2274181051164814,3236636303836600,4503599627370496,-770063021692839
36894,73797,24,9,4,7,4,14,4,6,4,8,4,15,4,4503599627370496,-3142423605824465,-57329087796759,3508928364359881,-924800335247064
36895,73798,24,9,4,7,4,15,4,6,4,8,4,15,4,1514645454265964,-1494471050449506,-939112861001207,2251799813685248,-1064227900326299
36896,73800,24,9,4,7,4,14,4,7,4,8,4,15,4,4503599627370496,-1076590616251384,952576439093746,41165496384887,861061267036326
36897,73801,24,9,4,7,4,15,4,7,4,8,4,15,4,4503599627370496,1352758681147567,998608410853662,2581210156610595,-550767538914046
36898,73803,20,4,3,3,3,7,3,6,4,9,4,7,3,3686654649531336,-2440491759648230,-4083800228777115,4503599627370496,-2604993316239788
36899,73808,24,8,4,6,4,14,4,7,4,9,4,14,4,2251799813685248,-1458681129678053,-774494553536925,-734186286260874,-220485277964244
36900,73809,24,8,4,6,4,15,4,7,4,9,4,14,4,4503599627370496,-1582892396792777,-1597306763598158,46735135825690,-1207182836766042
36901,73811,24,8,4,7,4,14,4,7,4,9,4,14,4,4503599627370496,-1847105529083266,-1479766423599227,-3976890972408032,2701715123775944
36902,73812,24,8,4,7,4,15,4,7,4,9,4,14,4,4503599627370496,-335379796569887,-792409569485572,-408870088261479,394389657093393
36903,73814,23,8,4,3,3,14,4,7,4,9,4,15,4,4247670421453774,-3799765587676432,-161646520091256,-4503599627370496,4249782407006383
36904,73816,24,8,4,6,4,15,4,7,4,9,4,15,4,4503599627370496,-902532111433036,211214279726948,244204298366243,2308399949147296
36905,73817,24,8,4,7,4,15,4,7,4,9,4,15,4,4503599627370496,-487626599567808,519102888507311,-414624696195531,3369144781953694
36906,73822,25,9,4,6,4,14,4,7,4,18,5,14,4,4503599627370496,-1604531467639056,-161158589384643,279835739373059,-2125233322683037
36907,73823,25,9,4,6,4,14,4,7,4,19,5,14,4,4503599627370496,-696422055117648,-494334996183288,933121198872671,-327202898494951
36908,73824,24,9,4,6,4,15,4,7,4,9,4,14,4,4503599627370496,1353383292114493,542018269738922,4035500765564802,-1828931164468302
36909,73826,24,9,4,7,4,14,4,7,4,9,4,14,4,1,0,0,0,0
36910,73827,24,9,4,7,4,15,4,7,4,9,4,14,4,4503599627370496,599251288404770,-912516448436127,1175098398346259,-1511807869798701
36911,73830,24,9,4,6,4,14,4,7,4,9,4,15,4,4503599627370496,-1896415180516762,1157442131683553,769127603461587,3824389359983012
36912,73831,24,9,4,6,4,15,4,7,4,9,4,15,4,4146037196437242,999632638948724,2421539891064620,4503599627370496,2705587762477689
36913,73832,23,9,4,7,4,7,3,7,4,9,4,15,4,4503599627370496,-583591435973691,990753928733688,697329752466253,3443882398948349
36914,73834,16,5,3,2,3,3,2,1,2,4,3,7,3,-176187123629440,-331779188257741,2641392164043316,4503599627370496,-1397472407569001
36915,73835,16,5,3,3,3,3,2,1,2,4,3,7,3,1113511303727687,719306431301676,1703509099770800,2251799813685248,1290073793932271
36916,73840,17,4,3,2,3,6,3,1,2,5,3,6,3,2716179300932867,-2106310435974512,-1233525400126953,1999263484265793,-4503599627370496
36917,73841,17,5,3,2,3,6,3,1,2,5,3,6,3,379396225762604,1925429732342045,1835909994980364,4503599627370496,-3969228375613098
36918,73844,18,4,3,3,3,6,3,2,3,5,3,6,3,2653960908919187,-2693527847938616,-3826913786217431,4390279503681490,-4503599627370496
36919,73847,20,8,4,3,3,6,3,3,3,10,4,6,3,4503599627370496,-3265085198628772,-2263983633171528,-1081941913345813,-4017936993637588
36920,73848,20,9,4,3,3,6,3,3,3,10,4,6,3,4503599627370496,-1217985083848534,-1676017910534382,195814814541505,-4307416561158020
36921,73849,19,4,3,3,3,6,3,3,3,11,4,6,3,4503599627370496,-1622484178272927,-2428750694279464,520368091255570,-1601078775746373
36922,73850,17,5,3,3,3,6,3,1,2,5,3,6,3,4022278125828959,2967708640103900,433506951518736,4503599627370496,-2020455286605742
36923,73852,16,2,2,1,2,7,3,2,3,5,3,6,3,1431624402282419,-782773889425196,-2961076483120630,4503599627370496,519336754662790
36924,73854,17,2,2,2,3,7,3,3,3,5,3,6,3,2108998404148349,-606230297231822,-2325504295529222,1873612818697137,-4503599627370496
36925,73856,18,4,3,3,3,7,3,3,3,5,3,6,3,1019887655039049,-43320914207453,-812385594365497,254329647871686,-1125899906842624
36926,73857,18,5,3,3,3,7,3,3,3,5,3,6,3,3860146527427731,2479507213257262,-709650550468891,4503599627370496,-1925555792891109
36927,73862,18,4,3,2,3,6,3,2,3,5,3,7,3,0,0,0,1,0
36928,73864,19,4,3,2,3,6,3,3,3,10,4,7,3,4503599627370496,-3592740033162512,-1544974370471193,1247534248980002,-1627165956965752
36929,73865,19,4,3,2,3,6,3,3,3,11,4,7,3,3057056308780586,-4503599627370496,-2584787287762396,4344841497266831,207361455002532
36930,73866,17,5,3,2,3,6,3,1,2,5,3,7,3,0,0,0,1,0
36931,73869,18,4,3,3,3,6,3,2,3,5,3,7,3,3468839267025930,-2502449410923191,-3072864036160850,4503599627370496,-3013573454852274
36932,73871,19,4,3,3,3,12,4,3,3,5,3,7,3,4503599627370496,-2486930806333816,-589198076854471,208397647401311,-90365298643522
36933,73873,20,4,3,3,3,13,4,3,3,10,4,7,3,2251799813685248,-865285814949063,-535567131452759,138434088161954,114736126702086
36934,73874,20,4,3,3,3,13,4,3,3,11,4,7,3,4503599627370496,-2182760936258832,-2359614891024264,1092065293382651,1003624223660950
36935,73875,17,5,3,3,3,6,3,1,2,5,3,7,3,3830447683284813,1990466497548989,1365991111287503,4503599627370496,1458827104569316
36936,73879,18,4,3,2,3,7,3,2,3,5,3,7,3,0,0,0,1,0
36937,73881,19,4,3,2,3,7,3,3,3,10,4,7,3,4503599627370496,-2561209994499738,-2416237363900408,2367126719045187,-969040444775746
36938,73882,19,4,3,2,3,7,3,3,3,11,4,7,3,3246394803244976,-1890677419094195,-4200284525167228,4503599627370496,156427748244223
36939,73883,17,5,3,2,3,7,3,1,2,5,3,7,3,0,0,0,1,0
36940,73885,17,2,2,3,3,7,3,2,3,5,3,7,3,1327251044801124,-488961800407436,-2244711961343979,4503599627370496,237312249257585
36941,73889,20,4,3,3,3,14,4,3,3,10,4,7,3,4503599627370496,-789105169556065,-1520370169401524,460353992819675,1007287670698620
36942,73890,20,4,3,3,3,15,4,3,3,10,4,7,3,4503599627370496,449514080446258,-1914938355345238,993288650400676,1890060087869305
36943,73891,19,4,3,3,3,7,3,3,3,11,4,7,3,4449963248253086,182077776939030,-4503599627370496,3329846293806822,2385695577044603
36944,73892,18,5,3,3,3,7,3,3,3,5,3,7,3,4503599627370496,2014121270378188,336238818860017,4460080381395110,1077533780368940
36945,73898,13,3,2,0,2,2,2,0,3,2,2,2,2,4503599627370496,-235677231293826,104718453161971,-2348236992198466,2292638269592456
36946,73901,15,3,2,0,3,2,2,1,3,2,2,4,3,821911943782855,213540870935114,2639926329101606,-1329328111923737,4503599627370496
36947,73904,17,6,3,1,3,4,3,1,3,2,2,4,3,3708980759635622,-3234757687104962,1560590070348606,-4503599627370496,-142919306788023
36948,73906,18,6,3,1,3,5,3,1,3,4,3,4,3,2670633977365158,-2630828835280159,2041247684956652,-1444691281774826,4503599627370496
36949,73908,19,6,3,1,3,5,3,2,4,5,3,4,3,3001512632333174,-2268521425887984,-3335076642488334,-2435377265237715,4503599627370496
36950,73910,20,6,3,2,4,5,3,3,4,5,3,4,3,0,0,0,0,1
36951,73912,21,6,3,3,4,5,3,3,4,5,3,8,4,1006840241228583,-1792401169438986,-2281233358092678,-3374033723428668,4503599627370496
36952,73913,21,6,3,3,4,5,3,3,4,5,3,9,4,880315093514943,-3483928364781411,-425190742977029,-1006241962993380,4503599627370496
36953,73914,16,7,3,1,3,2,2,1,3,2,2,4,3,-2756631336530836,-4073756320520254,739529107236667,-4048914399229612,4503599627370496
36954,73916,15,3,2,0,3,2,2,1,3,2,2,5,3,1333495878853672,570236737912574,1937908787492470,846403992992427,2251799813685248
36955,73919,17,6,3,1,3,4,3,1,3,2,2,5,3,4503599627370496,-3698239768603175,2567858469314770,-1896966984223877,-1443384257833122
36956,73920,17,6,3,1,3,5,3,1,3,2,2,5,3,639491556423652,-4503599627370496,669958629721270,67037134446515,2903144557681647
36957,73921,16,7,3,1,3,2,2,1,3,2,2,5,3,-2254565722832034,-4503599627370496,2897429220977827,-1090272950798203,3298224759595248
36958,73924,14,3,2,0,2,3,2,0,3,4,3,2,2,1679380193195776,-2123348781074708,626932628005133,-1465330898220103,4503599627370496
36959,73926,15,3,2,0,3,3,2,0,3,5,3,2,2,-1709871745672096,-367951121871322,2620762164041015,-922817413023886,4503599627370496
36960,73927,15,3,2,1,3,3,2,0,3,5,3,2,2,-1053334872098528,-3877256094118183,571998879764198,-1724212844037652,4503599627370496
36961,73930,15,3,2,0,2,3,2,1,3,4,3,4,3,51170441320245,-1748635311023606,2446952435020615,-921022268567321,4503599627370496
36962,73932,16,3,2,0,3,3,2,1,3,5,3,4,3,-713740007791807,-1030413694390441,55492590217436,-236849599001154,2251799813685248
36963,73934,17,6,3,1,3,3,2,1,3,5,3,4,3,-1723056295848879,-3759751494366661,-1199472431985964,-949521245102981,4503599627370496
36964,73936,18,7,3,1,3,6,3,1,3,5,3,4,3,-3588451272306690,-1621756497483912,-623878496604765,-2315097331490224,4503599627370496
36965,73937,18,7,3,1,3,7,3,1,3,5,3,4,3,-4503599627370496,-3675273994337369,-379521139055074,-1892626905765169,3634398814174426
36966,73939,15,3,2,0,2,3,2,1,3,4,3,5,3,1081999423041402,-2650565214832254,3528564124857537,1923089196014306,4503599627370496
36967,73941,16,3,2,0,3,3,2,1,3,5,3,5,3,0,0,0,0,1
36968,73943,17,6,3,1,3,3,2,1,3,5,3,5,3,-223024072011078,-4503599627370496,-1620188211654802,1358180793215742,4008384666104891
36969,73944,17,7,3,1,3,3,2,1,3,5,3,5,3,-2124579474647055,-2729577852748732,64893398424155,62597052039706,4503599627370496
36970,73949,15,6,3,1,2,2,2,0,3,4,3,2,2,4182404090062269,-2472020404620184,4503599627370496,221113314644489,-886287065827789
36971,73951,16,7,3,2,3,2,2,0,3,4,3,2,2,274279456291031,-1972965540821528,1406218366339017,-2425201218387392,4503599627370496
36972,73957,21,7,3,6,4,4,3,0,4,8,4,4,3,906331203427940,-2612823841099030,360024492995278,-2914278576583589,4503599627370496
36973,73959,22,14,4,7,4,4,3,0,4,8,4,4,3,2686170221959108,-1255259949426339,4503599627370496,-593293010502217,1158840863782338
36974,73963,25,15,4,7,4,8,4,0,5,8,4,8,4,-435486565952671,-4503599627370496,1050063589099414,-1026100957093387,1606683149123880
36975,73964,25,15,4,7,4,8,4,1,5,8,4,8,4,-866614279280180,-4503599627370496,1704403043701768,-546150947031503,2002574196139272
36976,73965,24,15,4,7,4,8,4,0,4,8,4,9,4,-599152516815321,-2933062372364049,4503599627370496,-132583999005411,4458065500914860
36977,73967,24,15,4,7,4,9,4,0,4,8,4,8,4,0,-1,0,0,0
36978,73968,24,15,4,7,4,9,4,0,4,8,4,9,4,-872712533101169,-3641193738204830,4503599627370496,581212631865702,3472202536995482
36979,73969,20,7,3,3,3,4,3,0,4,9,4,4,3,1163475959248850,-894269211691582,4503599627370496,-1210779180913497,782944941199733
36980,73973,22,14,4,6,4,4,3,1,4,8,4,4,3,-20785857578379,-3459140654488811,4503599627370496,-2007775453769237,3260958909298646
36981,73975,23,14,4,7,4,8,4,1,4,8,4,4,3,0,0,1,0,0
36982,73976,23,14,4,7,4,9,4,1,4,8,4,4,3,1433391387503951,-3444004412009669,4503599627370496,-12889399387899,51285489368871
36983,73978,22,15,4,6,4,4,3,1,4,8,4,4,3,-1043700818262436,-1500712743792484,1131033403217603,-1116337597307853,2251799813685248
36984,73980,23,15,4,7,4,8,4,1,4,8,4,4,3,-1519099512228422,-1666881639595383,4503599627370496,-771038480745161,1863863139892350
36985,73981,23,15,4,7,4,9,4,1,4,8,4,4,3,-1242601913154087,-4503599627370496,4288894645288761,-528454247736909,1360117629989864
36986,73983,21,14,4,3,3,4,3,1,4,9,4,4,3,2223971096624094,-414093172500171,4503599627370496,-776331580715124,-2558153759538239
36987,73984,21,15,4,3,3,4,3,1,4,9,4,4,3,-11083191016291,-92885943283406,2251799813685248,-564574806860892,48834555503295
36988,73986,19,7,3,3,3,4,3,0,4,4,3,5,3,1608134365778162,-2624175809067394,4503599627370496,-256547467903339,3905945864524096
36989,73988,20,14,4,3,3,4,3,1,4,4,3,5,3,1480675739345786,-807944431395699,4503599627370496,101683697388882,76481870767321
36990,73990,21,15,4,6,4,4,3,1,4,4,3,5,3,-1529807061635464,-3038752273565652,4503599627370496,-765863486207399,2540726511249191
36991,73991,21,15,4,7,4,4,3,1,4,4,3,5,3,-398591511483704,-1771947105505288,4503599627370496,324319925282398,586974209807441
36992,73996,21,7,3,6,4,5,3,0,4,8,4,4,3,424003676090926,-1868126074147038,-768603271969155,-1339129795586009,2251799813685248
36993,73997,21,7,3,7,4,5,3,0,4,8,4,4,3,94692313412977,-4503599627370496,1248093049878243,158051849188318,941409354131651
36994,73999,21,7,3,6,4,5,3,0,4,9,4,4,3,984417729797488,-4503599627370496,2467759061149334,-2514195684443771,3850574963052787
36995,74000,21,7,3,7,4,5,3,0,4,9,4,4,3,2151967918762087,-2625587304166034,4503599627370496,-612569376639604,1202138253513848
36996,74003,21,7,3,6,4,5,3,1,4,8,4,4,3,-645634040871008,-2251799813685248,1564524112821007,-683391308846839,1451531775568774
36997,74004,21,7,3,7,4,5,3,1,4,8,4,4,3,-303563602765438,-4503599627370496,2126547912516837,272751229947967,-60534817552052
36998,74007,22,14,4,6,4,5,3,1,4,9,4,4,3,2837719202277208,-4503599627370496,2991814516329258,-86718512479533,359375093042533
36999,74008,22,15,4,6,4,5,3,1,4,9,4,4,3,-440270666227503,-4503599627370496,3016652650433316,-1017637545319860,630871425452576
37000,74011,23,14,4,7,4,10,4,1,4,9,4,4,3,1063615783985454,-4503599627370496,3583019257806650,257248530735666,-1905186390436943
37001,74012,23,14,4,7,4,11,4,1,4,9,4,4,3,1131732673236014,-4503599627370496,2716043797741940,1159304450512029,-1308478026312524
37002,74014,23,15,4,7,4,5,3,1,4,9,4,8,4,359134869231234,-4503599627370496,3782017203623796,618516162131804,-1637097821979149
37003,74015,23,15,4,7,4,5,3,1,4,9,4,9,4,214507424982772,-3717309697982650,4503599627370496,567073840054060,-1275358772836573
37004,74017,19,7,3,3,3,5,3,0,3,8,4,5,3,182565503920001,-1263963762780313,4112352522938596,2439912905154126,4503599627370496
37005,74019,20,7,3,6,4,5,3,0,3,9,4,5,3,321953023089225,-3021655086049600,4503599627370496,244237337380339,1848571271782962
37006,74020,20,7,3,7,4,5,3,0,3,9,4,5,3,916530956195782,-812719224210991,4503599627370496,1151719068253606,-208100098186775
37007,74022,15,3,2,2,3,2,2,0,3,5,3,2,2,485890809889124,-4503599627370496,-500263248512673,-1390801416403703,955269236229584
